id_reg_pt,id_kls,nilai_angka,nilai_huruf,nilai_indeks
3010152,20151103,66,B,3
3010152,20151104,13,E,0
3010152,20151105,75,AB,3.5
3010152,20151106,62,BC,2.5
3010152,20151107,26,E,0
3010152,20151108,55,C,2
3010152,20151109,64,BC,2.5
3010152,20151110,60,BC,2.5
3010152,20151111,41,D,1
3010152,20151112,98,A,4
3010152,20151113,3,E,0
3010152,20151114,31,E,0
3010152,20151115,89,A,4
3010152,20151116,20,E,0
3010152,20151117,13,E,0
3010152,20151118,29,E,0
3010152,20151119,14,E,0
3010152,20151120,34,E,0
3010152,20151121,58,BC,2.5
3010152,20151122,23,E,0
3010152,20151123,58,BC,2.5
3010152,20151124,26,E,0
3010152,20151125,27,E,0
3010152,20151126,66,B,3
3010152,20151127,23,E,0
3010152,20151128,38,E,0
3010152,20151129,55,C,2
3010152,20151130,51,C,2
3010152,20151131,33,E,0
3010152,20151132,89,A,4
3010152,20151133,39,E,0
3010152,20151134,13,E,0
3010152,20151135,86,A,4
3010152,20151136,77,AB,3.5
3010152,20151137,14,E,0
3010152,20151138,66,B,3
3010152,20151139,79,AB,3.5
3010152,20151140,0,E,0
3010152,20151141,33,E,0
3010152,20151142,53,C,2
3010152,20151143,77,AB,3.5
3010152,20151144,19,E,0
3010152,20151145,6,E,0
3010152,20151146,7,E,0
3010152,20151147,32,E,0
3010152,20151148,88,A,4
3010152,20151149,95,A,4
3010152,20151150,33,E,0
3011152,20151102,58,BC,2.5
3011152,20151103,87,A,4
3011152,20151104,49,D,1
3011152,20151105,9,E,0
3011152,20151106,83,A,4
3011152,20151107,51,C,2
3011152,20151108,82,A,4
3011152,20151109,2,E,0
3011152,20151110,88,A,4
3011152,20151111,21,E,0
3011152,20151112,88,A,4
3011152,20151113,57,C,2
3011152,20151114,49,D,1
3011152,20151115,74,AB,3.5
3011152,20151116,71,B,3
3011152,20151117,2,E,0
3011152,20151118,76,AB,3.5
3011152,20151119,65,B,3
3011152,20151120,5,E,0
3011152,20151121,91,A,4
3011152,20151122,74,AB,3.5
3011152,20151123,87,A,4
3011152,20151124,11,E,0
3011152,20151125,55,C,2
3011152,20151126,80,A,4
3011152,20151127,86,A,4
3011152,20151128,90,A,4
3011152,20151129,10,E,0
3011152,20151130,95,A,4
3011152,20151131,43,D,1
3011152,20151132,4,E,0
3011152,20151133,88,A,4
3011152,20151134,19,E,0
3011152,20151135,16,E,0
3011152,20151136,85,A,4
3011152,20151137,35,E,0
3011152,20151138,98,A,4
3011152,20151139,66,B,3
3011152,20151140,49,D,1
3011152,20151141,69,B,3
3011152,20151142,3,E,0
3011152,20151143,31,E,0
3011152,20151144,74,AB,3.5
3011152,20151145,74,AB,3.5
3011152,20151146,49,D,1
3011152,20151147,46,D,1
3011152,20151148,10,E,0
3011152,20151149,61,BC,2.5
3011152,20151150,30,E,0
3012152,20151102,53,C,2
3012152,20151103,87,A,4
3012152,20151104,13,E,0
3012152,20151105,4,E,0
3012152,20151106,95,A,4
3012152,20151107,54,C,2
3012152,20151108,23,E,0
3012152,20151109,6,E,0
3012152,20151110,55,C,2
3012152,20151111,13,E,0
3012152,20151112,67,B,3
3012152,20151113,94,A,4
3012152,20151114,94,A,4
3012152,20151115,11,E,0
3012152,20151116,75,AB,3.5
3012152,20151117,42,D,1
3012152,20151118,53,C,2
3012152,20151119,96,A,4
3012152,20151120,66,B,3
3012152,20151121,4,E,0
3012152,20151122,29,E,0
3012152,20151123,2,E,0
3012152,20151124,0,E,0
3012152,20151125,90,A,4
3012152,20151126,30,E,0
3012152,20151127,79,AB,3.5
3012152,20151128,97,A,4
3012152,20151129,42,D,1
3012152,20151130,45,D,1
3012152,20151131,96,A,4
3012152,20151132,5,E,0
3012152,20151133,6,E,0
3012152,20151134,29,E,0
3012152,20151135,17,E,0
3012152,20151136,15,E,0
3012152,20151137,8,E,0
3012152,20151138,0,E,0
3012152,20151139,22,E,0
3012152,20151140,69,B,3
3012152,20151141,8,E,0
3012152,20151142,67,B,3
3012152,20151143,81,A,4
3012152,20151144,10,E,0
3012152,20151145,94,A,4
3012152,20151146,11,E,0
3012152,20151147,53,C,2
3012152,20151148,69,B,3
3012152,20151149,93,A,4
3012152,20151150,78,AB,3.5
3013152,20151102,35,E,0
3013152,20151103,74,AB,3.5
3013152,20151104,44,D,1
3013152,20151105,37,E,0
3013152,20151106,19,E,0
3013152,20151107,90,A,4
3013152,20151108,97,A,4
3013152,20151109,67,B,3
3013152,20151110,89,A,4
3013152,20151111,63,BC,2.5
3013152,20151112,43,D,1
3013152,20151113,43,D,1
3013152,20151114,0,E,0
3013152,20151115,68,B,3
3013152,20151116,88,A,4
3013152,20151117,97,A,4
3013152,20151118,75,AB,3.5
3013152,20151119,58,BC,2.5
3013152,20151120,34,E,0
3013152,20151121,78,AB,3.5
3013152,20151122,42,D,1
3013152,20151123,32,E,0
3013152,20151124,65,B,3
3013152,20151125,72,AB,3.5
3013152,20151126,59,BC,2.5
3013152,20151127,45,D,1
3013152,20151128,98,A,4
3013152,20151129,68,B,3
3013152,20151130,42,D,1
3013152,20151131,35,E,0
3013152,20151132,43,D,1
3013152,20151133,55,C,2
3013152,20151134,38,E,0
3013152,20151135,70,B,3
3013152,20151136,74,AB,3.5
3013152,20151137,15,E,0
3013152,20151138,13,E,0
3013152,20151139,53,C,2
3013152,20151140,98,A,4
3013152,20151141,3,E,0
3013152,20151142,41,D,1
3013152,20151143,48,D,1
3013152,20151144,16,E,0
3013152,20151145,12,E,0
3013152,20151146,35,E,0
3013152,20151147,10,E,0
3013152,20151148,87,A,4
3013152,20151149,77,AB,3.5
3013152,20151150,57,C,2
3014152,20151102,5,E,0
3014152,20151103,10,E,0
3014152,20151104,5,E,0
3014152,20151105,15,E,0
3014152,20151106,73,AB,3.5
3014152,20151107,81,A,4
3014152,20151108,76,AB,3.5
3014152,20151109,27,E,0
3014152,20151110,17,E,0
3014152,20151111,94,A,4
3014152,20151112,35,E,0
3014152,20151113,22,E,0
3014152,20151114,92,A,4
3014152,20151115,81,A,4
3014152,20151116,60,BC,2.5
3014152,20151117,28,E,0
3014152,20151118,6,E,0
3014152,20151119,59,BC,2.5
3014152,20151120,54,C,2
3014152,20151121,35,E,0
3014152,20151122,61,BC,2.5
3014152,20151123,67,B,3
3014152,20151124,48,D,1
3014152,20151125,27,E,0
3014152,20151126,67,B,3
3014152,20151127,1,E,0
3014152,20151128,88,A,4
3014152,20151129,49,D,1
3014152,20151130,81,A,4
3014152,20151131,79,AB,3.5
3014152,20151132,42,D,1
3014152,20151133,46,D,1
3014152,20151134,65,B,3
3014152,20151135,9,E,0
3014152,20151136,89,A,4
3014152,20151137,77,AB,3.5
3014152,20151138,43,D,1
3014152,20151139,29,E,0
3014152,20151140,97,A,4
3014152,20151141,53,C,2
3014152,20151142,17,E,0
3014152,20151143,75,AB,3.5
3014152,20151144,50,C,2
3014152,20151145,8,E,0
3014152,20151146,89,A,4
3014152,20151147,97,A,4
3014152,20151148,22,E,0
3014152,20151149,87,A,4
3014152,20151150,43,D,1
3029161,20141099,46,D,1
3029161,20141100,45,D,1
3029161,20141101,39,E,0
3029161,20141102,47,D,1
3029161,20141103,36,E,0
3029161,20141104,32,E,0
3029161,20141105,59,BC,2.5
3029161,20141106,80,A,4
3029161,20141107,83,A,4
3029161,20141108,43,D,1
3029161,20141109,90,A,4
3029161,20141110,22,E,0
3029161,20141111,32,E,0
3029161,20141112,38,E,0
3029161,20141113,47,D,1
3029161,20141114,50,C,2
3029161,20141115,82,A,4
3029161,20141116,71,B,3
3029161,20141117,64,BC,2.5
3029161,20141118,19,E,0
3029161,20141119,4,E,0
3029161,20141120,5,E,0
3029161,20141121,93,A,4
3029161,20141122,71,B,3
3029161,20141123,52,C,2
3029161,20141124,80,A,4
3029161,20141125,85,A,4
3029161,20141126,94,A,4
3029161,20141127,6,E,0
3029161,20141128,15,E,0
3029161,20141129,73,AB,3.5
3029161,20141130,17,E,0
3029161,20141131,55,C,2
3029161,20141132,10,E,0
3029161,20141133,47,D,1
3029161,20141134,99,A,4
3029161,20141135,31,E,0
3029161,20141136,62,BC,2.5
3029161,20141137,0,E,0
3029161,20141138,84,A,4
3029161,20141139,93,A,4
3029161,20141140,9,E,0
3029161,20141141,46,D,1
3029161,20141142,32,E,0
3029161,20141143,11,E,0
3029161,20141144,70,B,3
3029161,20141145,85,A,4
3029161,20141146,15,E,0
3029161,20141147,90,A,4
3029161,20141148,53,C,2
3029161,20141149,20,E,0
3029161,20141150,68,B,3
3029161,20141151,62,BC,2.5
3030161,20141099,15,E,0
3030161,20141100,18,E,0
3030161,20141101,79,AB,3.5
3030161,20141102,73,AB,3.5
3030161,20141103,61,BC,2.5
3030161,20141104,78,AB,3.5
3030161,20141105,66,B,3
3030161,20141106,20,E,0
3030161,20141107,65,B,3
3030161,20141108,39,E,0
3030161,20141109,99,A,4
3030161,20141110,91,A,4
3030161,20141111,72,AB,3.5
3030161,20141112,88,A,4
3030161,20141113,28,E,0
3030161,20141114,78,AB,3.5
3030161,20141115,61,BC,2.5
3030161,20141116,3,E,0
3030161,20141117,19,E,0
3030161,20141118,71,B,3
3030161,20141119,23,E,0
3030161,20141120,73,AB,3.5
3030161,20141121,32,E,0
3030161,20141122,7,E,0
3030161,20141123,51,C,2
3030161,20141124,34,E,0
3030161,20141125,20,E,0
3030161,20141126,7,E,0
3030161,20141127,8,E,0
3030161,20141128,88,A,4
3030161,20141129,47,D,1
3030161,20141130,60,BC,2.5
3030161,20141131,59,BC,2.5
3030161,20141132,25,E,0
3030161,20141133,54,C,2
3030161,20141134,6,E,0
3030161,20141135,24,E,0
3030161,20141136,72,AB,3.5
3030161,20141137,57,C,2
3030161,20141138,80,A,4
3030161,20141139,46,D,1
3030161,20141140,89,A,4
3030161,20141141,6,E,0
3030161,20141142,97,A,4
3030161,20141143,51,C,2
3030161,20141144,90,A,4
3030161,20141145,71,B,3
3030161,20141146,56,C,2
3030161,20141147,39,E,0
3030161,20141148,4,E,0
3030161,20141149,64,BC,2.5
3030161,20141150,70,B,3
3030161,20141151,47,D,1
3031161,20141099,30,E,0
3031161,20141100,69,B,3
3031161,20141101,40,D,1
3031161,20141102,15,E,0
3031161,20141103,90,A,4
3031161,20141104,71,B,3
3031161,20141105,51,C,2
3031161,20141106,9,E,0
3031161,20141107,18,E,0
3031161,20141108,4,E,0
3031161,20141109,77,AB,3.5
3031161,20141110,20,E,0
3031161,20141111,62,BC,2.5
3031161,20141112,43,D,1
3031161,20141113,24,E,0
3031161,20141114,71,B,3
3031161,20141115,34,E,0
3031161,20141116,8,E,0
3031161,20141117,17,E,0
3031161,20141118,48,D,1
3031161,20141119,11,E,0
3031161,20141120,62,BC,2.5
3031161,20141121,97,A,4
3031161,20141122,99,A,4
3031161,20141123,53,C,2
3031161,20141124,87,A,4
3031161,20141125,82,A,4
3031161,20141126,51,C,2
3031161,20141127,27,E,0
3031161,20141128,40,D,1
3031161,20141129,89,A,4
3031161,20141130,50,C,2
3031161,20141131,14,E,0
3031161,20141132,45,D,1
3031161,20141133,91,A,4
3031161,20141134,8,E,0
3031161,20141135,7,E,0
3031161,20141136,73,AB,3.5
3031161,20141137,86,A,4
3031161,20141138,54,C,2
3031161,20141139,92,A,4
3031161,20141140,78,AB,3.5
3031161,20141141,21,E,0
3031161,20141142,60,BC,2.5
3031161,20141143,93,A,4
3031161,20141144,40,D,1
3031161,20141145,82,A,4
3031161,20141146,65,B,3
3031161,20141147,27,E,0
3031161,20141148,19,E,0
3031161,20141149,27,E,0
3031161,20141150,41,D,1
3031161,20141151,48,D,1
3032161,20141099,94,A,4
3032161,20141100,27,E,0
3032161,20141101,36,E,0
3032161,20141102,12,E,0
3032161,20141103,61,BC,2.5
3032161,20141104,59,BC,2.5
3032161,20141105,1,E,0
3032161,20141106,48,D,1
3032161,20141107,7,E,0
3032161,20141108,5,E,0
3032161,20141109,29,E,0
3032161,20141110,25,E,0
3032161,20141111,56,C,2
3032161,20141112,3,E,0
3032161,20141113,93,A,4
3032161,20141114,83,A,4
3032161,20141115,81,A,4
3032161,20141116,18,E,0
3032161,20141117,13,E,0
3032161,20141118,99,A,4
3032161,20141119,30,E,0
3032161,20141120,32,E,0
3032161,20141121,94,A,4
3032161,20141122,73,AB,3.5
3032161,20141123,38,E,0
3032161,20141124,77,AB,3.5
3032161,20141125,70,B,3
3032161,20141126,50,C,2
3032161,20141127,45,D,1
3032161,20141128,3,E,0
3032161,20141129,15,E,0
3032161,20141130,97,A,4
3032161,20141131,74,AB,3.5
3032161,20141132,36,E,0
3032161,20141133,78,AB,3.5
3032161,20141134,41,D,1
3032161,20141135,32,E,0
3032161,20141136,23,E,0
3032161,20141137,77,AB,3.5
3032161,20141138,66,B,3
3032161,20141139,0,E,0
3032161,20141140,0,E,0
3032161,20141141,78,AB,3.5
3032161,20141142,63,BC,2.5
3032161,20141143,19,E,0
3032161,20141144,48,D,1
3032161,20141145,50,C,2
3032161,20141146,44,D,1
3032161,20141147,80,A,4
3032161,20141148,69,B,3
3032161,20141149,20,E,0
3032161,20141150,63,BC,2.5
3032161,20141151,15,E,0
3033161,20141099,75,AB,3.5
3033161,20141100,82,A,4
3033161,20141101,76,AB,3.5
3033161,20141102,11,E,0
3033161,20141103,52,C,2
3033161,20141104,82,A,4
3033161,20141105,8,E,0
3033161,20141106,99,A,4
3033161,20141107,59,BC,2.5
3033161,20141108,5,E,0
3033161,20141109,7,E,0
3033161,20141110,79,AB,3.5
3033161,20141111,47,D,1
3033161,20141112,9,E,0
3033161,20141113,82,A,4
3033161,20141114,1,E,0
3033161,20141115,2,E,0
3033161,20141116,83,A,4
3033161,20141117,63,BC,2.5
3033161,20141118,27,E,0
3033161,20141119,12,E,0
3033161,20141120,95,A,4
3033161,20141121,36,E,0
3033161,20141122,42,D,1
3033161,20141123,90,A,4
3033161,20141124,38,E,0
3033161,20141125,96,A,4
3033161,20141126,41,D,1
3033161,20141127,35,E,0
3033161,20141128,41,D,1
3033161,20141129,75,AB,3.5
3033161,20141130,42,D,1
3033161,20141131,9,E,0
3033161,20141132,36,E,0
3033161,20141133,28,E,0
3033161,20141134,7,E,0
3033161,20141135,63,BC,2.5
3033161,20141136,30,E,0
3033161,20141137,41,D,1
3033161,20141138,53,C,2
3033161,20141139,14,E,0
3033161,20141140,63,BC,2.5
3033161,20141141,12,E,0
3033161,20141142,97,A,4
3033161,20141143,29,E,0
3033161,20141144,45,D,1
3033161,20141145,12,E,0
3033161,20141146,56,C,2
3033161,20141147,57,C,2
3033161,20141148,35,E,0
3033161,20141149,41,D,1
3033161,20141150,5,E,0
3033161,20141151,48,D,1
3034161,20141099,7,E,0
3034161,20141100,51,C,2
3034161,20141101,92,A,4
3034161,20141102,58,BC,2.5
3034161,20141103,67,B,3
3034161,20141104,3,E,0
3034161,20141105,98,A,4
3034161,20141106,90,A,4
3034161,20141107,6,E,0
3034161,20141108,37,E,0
3034161,20141109,46,D,1
3034161,20141110,91,A,4
3034161,20141111,81,A,4
3034161,20141112,74,AB,3.5
3034161,20141113,10,E,0
3034161,20141114,6,E,0
3034161,20141115,72,AB,3.5
3034161,20141116,93,A,4
3034161,20141117,66,B,3
3034161,20141118,37,E,0
3034161,20141119,57,C,2
3034161,20141120,68,B,3
3034161,20141121,15,E,0
3034161,20141122,32,E,0
3034161,20141123,66,B,3
3034161,20141124,47,D,1
3034161,20141125,76,AB,3.5
3034161,20141126,39,E,0
3034161,20141127,1,E,0
3034161,20141128,25,E,0
3034161,20141129,58,BC,2.5
3034161,20141130,97,A,4
3034161,20141131,6,E,0
3034161,20141132,53,C,2
3034161,20141133,26,E,0
3034161,20141134,7,E,0
3034161,20141135,64,BC,2.5
3034161,20141136,47,D,1
3034161,20141137,31,E,0
3034161,20141138,24,E,0
3034161,20141139,81,A,4
3034161,20141140,11,E,0
3034161,20141141,52,C,2
3034161,20141142,4,E,0
3034161,20141143,59,BC,2.5
3034161,20141144,82,A,4
3034161,20141145,47,D,1
3034161,20141146,30,E,0
3034161,20141147,37,E,0
3034161,20141148,44,D,1
3034161,20141149,90,A,4
3034161,20141150,34,E,0
3034161,20141151,3,E,0
3035161,20141099,85,A,4
3035161,20141100,38,E,0
3035161,20141101,14,E,0
3035161,20141102,21,E,0
3035161,20141103,38,E,0
3035161,20141104,66,B,3
3035161,20141105,61,BC,2.5
3035161,20141106,66,B,3
3035161,20141107,23,E,0
3035161,20141108,81,A,4
3035161,20141109,26,E,0
3035161,20141110,19,E,0
3035161,20141111,58,BC,2.5
3035161,20141112,55,C,2
3035161,20141113,54,C,2
3035161,20141114,37,E,0
3035161,20141115,95,A,4
3035161,20141116,61,BC,2.5
3035161,20141117,0,E,0
3035161,20141118,61,BC,2.5
3035161,20141119,70,B,3
3035161,20141120,43,D,1
3035161,20141121,24,E,0
3035161,20141122,27,E,0
3035161,20141123,4,E,0
3035161,20141124,18,E,0
3035161,20141125,86,A,4
3035161,20141126,81,A,4
3035161,20141127,9,E,0
3035161,20141128,70,B,3
3035161,20141129,68,B,3
3035161,20141130,1,E,0
3035161,20141131,89,A,4
3035161,20141132,70,B,3
3035161,20141133,47,D,1
3035161,20141134,20,E,0
3035161,20141135,75,AB,3.5
3035161,20141136,53,C,2
3035161,20141137,34,E,0
3035161,20141138,92,A,4
3035161,20141139,62,BC,2.5
3035161,20141140,47,D,1
3035161,20141141,79,AB,3.5
3035161,20141142,4,E,0
3035161,20141143,50,C,2
3035161,20141144,20,E,0
3035161,20141145,10,E,0
3035161,20141146,74,AB,3.5
3035161,20141147,70,B,3
3035161,20141148,84,A,4
3035161,20141149,95,A,4
3035161,20141150,74,AB,3.5
3035161,20141151,18,E,0
3036162,20141099,24,E,0
3036162,20141100,91,A,4
3036162,20141101,93,A,4
3036162,20141102,43,D,1
3036162,20141103,0,E,0
3036162,20141104,42,D,1
3036162,20141105,97,A,4
3036162,20141106,10,E,0
3036162,20141107,38,E,0
3036162,20141108,0,E,0
3036162,20141109,31,E,0
3036162,20141110,29,E,0
3036162,20141111,26,E,0
3036162,20141112,14,E,0
3036162,20141113,40,D,1
3036162,20141114,80,A,4
3036162,20141115,22,E,0
3036162,20141116,58,BC,2.5
3036162,20141117,96,A,4
3036162,20141118,28,E,0
3036162,20141119,35,E,0
3036162,20141120,45,D,1
3036162,20141121,16,E,0
3036162,20141122,17,E,0
3036162,20141123,49,D,1
3036162,20141124,15,E,0
3036162,20141125,47,D,1
3036162,20141126,45,D,1
3036162,20141127,63,BC,2.5
3036162,20141128,32,E,0
3036162,20141129,16,E,0
3036162,20141130,98,A,4
3036162,20141131,59,BC,2.5
3036162,20141132,42,D,1
3036162,20141133,46,D,1
3036162,20141134,28,E,0
3036162,20141135,9,E,0
3036162,20141136,79,AB,3.5
3036162,20141137,7,E,0
3036162,20141138,33,E,0
3036162,20141139,49,D,1
3036162,20141140,80,A,4
3036162,20141141,89,A,4
3036162,20141142,73,AB,3.5
3036162,20141143,26,E,0
3036162,20141144,39,E,0
3036162,20141145,62,BC,2.5
3036162,20141146,82,A,4
3036162,20141147,80,A,4
3036162,20141148,1,E,0
3036162,20141149,75,AB,3.5
3036162,20141150,87,A,4
3036162,20141151,62,BC,2.5
3037162,20141099,58,BC,2.5
3037162,20141100,47,D,1
3037162,20141101,82,A,4
3037162,20141102,25,E,0
3037162,20141103,37,E,0
3037162,20141104,81,A,4
3037162,20141105,16,E,0
3037162,20141106,11,E,0
3037162,20141107,75,AB,3.5
3037162,20141108,79,AB,3.5
3037162,20141109,24,E,0
3037162,20141110,3,E,0
3037162,20141111,4,E,0
3037162,20141112,88,A,4
3037162,20141113,36,E,0
3037162,20141114,32,E,0
3037162,20141115,84,A,4
3037162,20141116,33,E,0
3037162,20141117,7,E,0
3037162,20141118,88,A,4
3037162,20141119,95,A,4
3037162,20141120,91,A,4
3037162,20141121,9,E,0
3037162,20141122,67,B,3
3037162,20141123,30,E,0
3037162,20141124,24,E,0
3037162,20141125,13,E,0
3037162,20141126,64,BC,2.5
3037162,20141127,56,C,2
3037162,20141128,39,E,0
3037162,20141129,28,E,0
3037162,20141130,23,E,0
3037162,20141131,33,E,0
3037162,20141132,17,E,0
3037162,20141133,7,E,0
3037162,20141134,60,BC,2.5
3037162,20141135,5,E,0
3037162,20141136,10,E,0
3037162,20141137,63,BC,2.5
3037162,20141138,7,E,0
3037162,20141139,36,E,0
3037162,20141140,87,A,4
3037162,20141141,42,D,1
3037162,20141142,1,E,0
3037162,20141143,33,E,0
3037162,20141144,41,D,1
3037162,20141145,65,B,3
3037162,20141146,66,B,3
3037162,20141147,93,A,4
3037162,20141148,61,BC,2.5
3037162,20141149,59,BC,2.5
3037162,20141150,22,E,0
3037162,20141151,18,E,0
3038162,20141099,30,E,0
3038162,20141100,45,D,1
3038162,20141101,53,C,2
3038162,20141102,35,E,0
3038162,20141103,4,E,0
3038162,20141104,36,E,0
3038162,20141105,94,A,4
3038162,20141106,10,E,0
3038162,20141107,50,C,2
3038162,20141108,27,E,0
3038162,20141109,51,C,2
3038162,20141110,91,A,4
3038162,20141111,46,D,1
3038162,20141112,22,E,0
3038162,20141113,87,A,4
3038162,20141114,10,E,0
3038162,20141115,87,A,4
3038162,20141116,85,A,4
3038162,20141117,76,AB,3.5
3038162,20141118,72,AB,3.5
3038162,20141119,0,E,0
3038162,20141120,41,D,1
3038162,20141121,52,C,2
3038162,20141122,18,E,0
3038162,20141123,7,E,0
3038162,20141124,99,A,4
3038162,20141125,50,C,2
3038162,20141126,19,E,0
3038162,20141127,81,A,4
3038162,20141128,23,E,0
3038162,20141129,84,A,4
3038162,20141130,87,A,4
3038162,20141131,80,A,4
3038162,20141132,72,AB,3.5
3038162,20141133,91,A,4
3038162,20141134,19,E,0
3038162,20141135,41,D,1
3038162,20141136,93,A,4
3038162,20141137,53,C,2
3038162,20141138,79,AB,3.5
3038162,20141139,18,E,0
3038162,20141140,75,AB,3.5
3038162,20141141,22,E,0
3038162,20141142,34,E,0
3038162,20141143,87,A,4
3038162,20141144,60,BC,2.5
3038162,20141145,98,A,4
3038162,20141146,4,E,0
3038162,20141147,13,E,0
3038162,20141148,39,E,0
3038162,20141149,50,C,2
3038162,20141150,14,E,0
3038162,20141151,6,E,0
3039162,20141099,41,D,1
3039162,20141100,53,C,2
3039162,20141101,2,E,0
3039162,20141102,36,E,0
3039162,20141103,12,E,0
3039162,20141104,29,E,0
3039162,20141105,85,A,4
3039162,20141106,8,E,0
3039162,20141107,97,A,4
3039162,20141108,58,BC,2.5
3039162,20141109,5,E,0
3039162,20141110,38,E,0
3039162,20141111,40,D,1
3039162,20141112,34,E,0
3039162,20141113,18,E,0
3039162,20141114,74,AB,3.5
3039162,20141115,86,A,4
3039162,20141116,9,E,0
3039162,20141117,7,E,0
3039162,20141118,37,E,0
3039162,20141119,26,E,0
3039162,20141120,15,E,0
3039162,20141121,77,AB,3.5
3039162,20141122,58,BC,2.5
3039162,20141123,92,A,4
3039162,20141124,40,D,1
3039162,20141125,36,E,0
3039162,20141126,6,E,0
3039162,20141127,98,A,4
3039162,20141128,96,A,4
3039162,20141129,11,E,0
3039162,20141130,30,E,0
3039162,20141131,2,E,0
3039162,20141132,51,C,2
3039162,20141133,61,BC,2.5
3039162,20141134,31,E,0
3039162,20141135,26,E,0
3039162,20141136,86,A,4
3039162,20141137,95,A,4
3039162,20141138,30,E,0
3039162,20141139,90,A,4
3039162,20141140,87,A,4
3039162,20141141,96,A,4
3039162,20141142,45,D,1
3039162,20141143,47,D,1
3039162,20141144,5,E,0
3039162,20141145,18,E,0
3039162,20141146,77,AB,3.5
3039162,20141147,96,A,4
3039162,20141148,28,E,0
3039162,20141149,67,B,3
3039162,20141150,46,D,1
3039162,20141151,42,D,1
3040162,20141099,87,A,4
3040162,20141100,76,AB,3.5
3040162,20141101,44,D,1
3040162,20141102,24,E,0
3040162,20141103,18,E,0
3040162,20141104,45,D,1
3040162,20141105,0,E,0
3040162,20141106,20,E,0
3040162,20141107,94,A,4
3040162,20141108,49,D,1
3040162,20141109,90,A,4
3040162,20141110,15,E,0
3040162,20141111,55,C,2
3040162,20141112,0,E,0
3040162,20141113,71,B,3
3040162,20141114,18,E,0
3040162,20141115,82,A,4
3040162,20141116,62,BC,2.5
3040162,20141117,94,A,4
3040162,20141118,74,AB,3.5
3040162,20141119,8,E,0
3040162,20141120,85,A,4
3040162,20141121,55,C,2
3040162,20141122,13,E,0
3040162,20141123,37,E,0
3040162,20141124,49,D,1
3040162,20141125,85,A,4
3040162,20141126,99,A,4
3040162,20141127,27,E,0
3040162,20141128,95,A,4
3040162,20141129,37,E,0
3040162,20141130,12,E,0
3040162,20141131,1,E,0
3040162,20141132,68,B,3
3040162,20141133,93,A,4
3040162,20141134,66,B,3
3040162,20141135,96,A,4
3040162,20141136,3,E,0
3040162,20141137,41,D,1
3040162,20141138,85,A,4
3040162,20141139,97,A,4
3040162,20141140,66,B,3
3040162,20141141,7,E,0
3040162,20141142,81,A,4
3040162,20141143,29,E,0
3040162,20141144,81,A,4
3040162,20141145,90,A,4
3040162,20141146,20,E,0
3040162,20141147,17,E,0
3040162,20141148,44,D,1
3040162,20141149,18,E,0
3040162,20141150,29,E,0
3040162,20141151,76,AB,3.5
3041162,20141099,55,C,2
3041162,20141100,78,AB,3.5
3041162,20141101,80,A,4
3041162,20141102,69,B,3
3041162,20141103,50,C,2
3041162,20141104,2,E,0
3041162,20141105,47,D,1
3041162,20141106,17,E,0
3041162,20141107,81,A,4
3041162,20141108,14,E,0
3041162,20141109,44,D,1
3041162,20141110,94,A,4
3041162,20141111,36,E,0
3041162,20141112,22,E,0
3041162,20141113,32,E,0
3041162,20141114,61,BC,2.5
3041162,20141115,75,AB,3.5
3041162,20141116,27,E,0
3041162,20141117,95,A,4
3041162,20141118,97,A,4
3041162,20141119,42,D,1
3041162,20141120,34,E,0
3041162,20141121,1,E,0
3041162,20141122,28,E,0
3041162,20141123,99,A,4
3041162,20141124,67,B,3
3041162,20141125,16,E,0
3041162,20141126,30,E,0
3041162,20141127,80,A,4
3041162,20141128,49,D,1
3041162,20141129,35,E,0
3041162,20141130,7,E,0
3041162,20141131,18,E,0
3041162,20141132,1,E,0
3041162,20141133,7,E,0
3041162,20141134,14,E,0
3041162,20141135,74,AB,3.5
3041162,20141136,96,A,4
3041162,20141137,91,A,4
3041162,20141138,64,BC,2.5
3041162,20141139,19,E,0
3041162,20141140,0,E,0
3041162,20141141,66,B,3
3041162,20141142,9,E,0
3041162,20141143,36,E,0
3041162,20141144,77,AB,3.5
3041162,20141145,68,B,3
3041162,20141146,21,E,0
3041162,20141147,52,C,2
3041162,20141148,72,AB,3.5
3041162,20141149,0,E,0
3041162,20141150,61,BC,2.5
3041162,20141151,99,A,4
3042162,20141099,89,A,4
3042162,20141100,44,D,1
3042162,20141101,65,B,3
3042162,20141102,39,E,0
3042162,20141103,66,B,3
3042162,20141104,10,E,0
3042162,20141105,37,E,0
3042162,20141106,83,A,4
3042162,20141107,67,B,3
3042162,20141108,75,AB,3.5
3042162,20141109,75,AB,3.5
3042162,20141110,83,A,4
3042162,20141111,59,BC,2.5
3042162,20141112,37,E,0
3042162,20141113,28,E,0
3042162,20141114,84,A,4
3042162,20141115,35,E,0
3042162,20141116,89,A,4
3042162,20141117,60,BC,2.5
3042162,20141118,60,BC,2.5
3042162,20141119,33,E,0
3042162,20141120,21,E,0
3042162,20141121,31,E,0
3042162,20141122,41,D,1
3042162,20141123,72,AB,3.5
3042162,20141124,94,A,4
3042162,20141125,81,A,4
3042162,20141126,22,E,0
3042162,20141127,70,B,3
3042162,20141128,42,D,1
3042162,20141129,98,A,4
3042162,20141130,75,AB,3.5
3042162,20141131,22,E,0
3042162,20141132,53,C,2
