id_reg_pt,id_kls,nilai_angka,nilai_huruf,nilai_indeks
4011152,20151169,82,A,4
4011152,20151170,83,A,4
4011152,20151171,82,A,4
4011152,20151172,55,C,2
4011152,20151173,82,A,4
4011152,20151174,61,BC,2.5
4011152,20151175,75,AB,3.5
4011152,20151176,92,A,4
4011152,20151177,71,B,3
4011152,20151178,58,BC,2.5
4011152,20151179,92,A,4
4011152,20151180,80,A,4
4011152,20151181,100,A,4
4011152,20151182,65,B,3
4011152,20151183,94,A,4
4011152,20151184,61,BC,2.5
4011152,20151185,43,D,1
4011152,20151186,79,AB,3.5
4011152,20151187,93,A,4
4011152,20151188,78,AB,3.5
4011152,20151189,86,A,4
4011152,20151190,71,B,3
4011152,20151191,49,D,1
4011152,20151192,60,BC,2.5
4011152,20151193,60,BC,2.5
4011152,20151194,84,A,4
4011152,20151195,92,A,4
4011152,20151196,97,A,4
4011152,20151197,62,BC,2.5
4011152,20151198,88,A,4
4011152,20151199,48,D,1
4011152,20151200,43,D,1
4012152,20151151,68,B,3
4012152,20151152,88,A,4
4012152,20151153,98,A,4
4012152,20151154,80,A,4
4012152,20151155,70,B,3
4012152,20151156,43,D,1
4012152,20151157,59,BC,2.5
4012152,20151158,79,AB,3.5
4012152,20151159,58,BC,2.5
4012152,20151160,87,A,4
4012152,20151161,42,D,1
4012152,20151162,53,C,2
4012152,20151163,73,AB,3.5
4012152,20151164,73,AB,3.5
4012152,20151165,89,A,4
4012152,20151166,53,C,2
4012152,20151167,70,B,3
4012152,20151168,57,C,2
4012152,20151169,63,BC,2.5
4012152,20151170,93,A,4
4012152,20151171,54,C,2
4012152,20151172,87,A,4
4012152,20151173,42,D,1
4012152,20151174,47,D,1
4012152,20151175,81,A,4
4012152,20151176,72,AB,3.5
4012152,20151177,54,C,2
4012152,20151178,50,C,2
4012152,20151179,67,B,3
4012152,20151180,43,D,1
4012152,20151181,82,A,4
4012152,20151182,84,A,4
4012152,20151183,82,A,4
4012152,20151184,61,BC,2.5
4012152,20151185,53,C,2
4012152,20151186,83,A,4
4012152,20151187,63,BC,2.5
4012152,20151188,55,C,2
4012152,20151189,72,AB,3.5
4012152,20151190,79,AB,3.5
4012152,20151191,75,AB,3.5
4012152,20151192,52,C,2
4012152,20151193,74,AB,3.5
4012152,20151194,52,C,2
4012152,20151195,76,AB,3.5
4012152,20151196,58,BC,2.5
4012152,20151197,51,C,2
4012152,20151198,57,C,2
4012152,20151199,41,D,1
4012152,20151200,53,C,2
4013152,20151151,70,B,3
4013152,20151152,84,A,4
4013152,20151153,54,C,2
4013152,20151154,53,C,2
4013152,20151155,96,A,4
4013152,20151156,70,B,3
4013152,20151157,99,A,4
4013152,20151158,95,A,4
4013152,20151159,74,AB,3.5
4013152,20151160,69,B,3
4013152,20151161,58,BC,2.5
4013152,20151162,91,A,4
4013152,20151163,83,A,4
4013152,20151164,88,A,4
4013152,20151165,71,B,3
4013152,20151166,80,A,4
4013152,20151167,93,A,4
4013152,20151168,59,BC,2.5
4013152,20151169,96,A,4
4013152,20151170,81,A,4
4013152,20151171,90,A,4
4013152,20151172,80,A,4
4013152,20151173,57,C,2
4013152,20151174,87,A,4
4013152,20151175,64,BC,2.5
4013152,20151176,45,D,1
4013152,20151177,86,A,4
4013152,20151178,51,C,2
4013152,20151179,61,BC,2.5
4013152,20151180,67,B,3
4013152,20151181,43,D,1
4013152,20151182,57,C,2
4013152,20151183,96,A,4
4013152,20151184,66,B,3
4013152,20151185,79,AB,3.5
4013152,20151186,65,B,3
4013152,20151187,68,B,3
4013152,20151188,46,D,1
4013152,20151189,83,A,4
4013152,20151190,45,D,1
4013152,20151191,68,B,3
4013152,20151192,46,D,1
4013152,20151193,69,B,3
4013152,20151194,55,C,2
4013152,20151195,83,A,4
4013152,20151196,59,BC,2.5
4013152,20151197,56,C,2
4013152,20151198,65,B,3
4013152,20151199,81,A,4
4013152,20151200,47,D,1
4014152,20151151,94,A,4
4014152,20151152,98,A,4
4014152,20151153,97,A,4
4014152,20151154,61,BC,2.5
4014152,20151155,93,A,4
4014152,20151156,50,C,2
4014152,20151157,44,D,1
4014152,20151158,96,A,4
4014152,20151159,63,BC,2.5
4014152,20151160,60,BC,2.5
4014152,20151161,41,D,1
4014152,20151162,44,D,1
4014152,20151163,64,BC,2.5
4014152,20151164,71,B,3
4014152,20151165,83,A,4
4014152,20151166,93,A,4
4014152,20151167,96,A,4
4014152,20151168,100,A,4
4014152,20151169,76,AB,3.5
4014152,20151170,51,C,2
4014152,20151171,41,D,1
4014152,20151172,71,B,3
4014152,20151173,56,C,2
4014152,20151174,88,A,4
4014152,20151175,53,C,2
4014152,20151176,68,B,3
4014152,20151177,94,A,4
4014152,20151178,84,A,4
4014152,20151179,52,C,2
4014152,20151180,58,BC,2.5
4014152,20151181,44,D,1
4014152,20151182,70,B,3
4014152,20151183,93,A,4
4014152,20151184,64,BC,2.5
4014152,20151185,49,D,1
4014152,20151186,44,D,1
4014152,20151187,67,B,3
4014152,20151188,60,BC,2.5
4014152,20151189,74,AB,3.5
4014152,20151190,48,D,1
4014152,20151191,86,A,4
4014152,20151192,94,A,4
4014152,20151193,61,BC,2.5
4014152,20151194,76,AB,3.5
4014152,20151195,97,A,4
4014152,20151196,46,D,1
4014152,20151197,94,A,4
4014152,20151198,75,AB,3.5
4014152,20151199,98,A,4
4014152,20151200,49,D,1
4029161,20141152,50,C,2
4029161,20141153,93,A,4
4029161,20141154,44,D,1
4029161,20141155,99,A,4
4029161,20141156,94,A,4
4029161,20141157,69,B,3
4029161,20141158,45,D,1
4029161,20141159,80,A,4
4029161,20141160,84,A,4
4029161,20141161,88,A,4
4029161,20141162,72,AB,3.5
4029161,20141163,41,D,1
4029161,20141164,100,A,4
4029161,20141165,45,D,1
4029161,20141166,84,A,4
4029161,20141167,54,C,2
4029161,20141168,78,AB,3.5
4029161,20141169,71,B,3
4029161,20141170,74,AB,3.5
4029161,20141171,62,BC,2.5
4029161,20141172,78,AB,3.5
4029161,20141173,67,B,3
4029161,20141174,79,AB,3.5
4029161,20141175,76,AB,3.5
4029161,20141176,71,B,3
4029161,20141177,42,D,1
4029161,20141178,70,B,3
4029161,20141179,43,D,1
4029161,20141180,49,D,1
4029161,20141181,45,D,1
4029161,20141182,76,AB,3.5
4029161,20141183,88,A,4
4029161,20141184,61,BC,2.5
4029161,20141185,55,C,2
4029161,20141186,57,C,2
4029161,20141187,92,A,4
4029161,20141188,78,AB,3.5
4029161,20141189,67,B,3
4029161,20141190,82,A,4
4029161,20141191,66,B,3
4029161,20141192,61,BC,2.5
4029161,20141193,71,B,3
4029161,20141194,80,A,4
4029161,20141195,77,AB,3.5
4029161,20141196,100,A,4
4029161,20141197,88,A,4
4029161,20141198,60,BC,2.5
4029161,20141199,69,B,3
4029161,20141200,92,A,4
4030161,20141152,59,BC,2.5
4030161,20141153,50,C,2
4030161,20141154,90,A,4
4030161,20141155,68,B,3
4030161,20141156,87,A,4
4030161,20141157,71,B,3
4030161,20141158,58,BC,2.5
4030161,20141159,77,AB,3.5
4030161,20141160,64,BC,2.5
4030161,20141161,42,D,1
4030161,20141162,41,D,1
4030161,20141163,99,A,4
4030161,20141164,91,A,4
4030161,20141165,67,B,3
4030161,20141166,42,D,1
4030161,20141167,100,A,4
4030161,20141168,99,A,4
4030161,20141169,55,C,2
4030161,20141170,47,D,1
4030161,20141171,68,B,3
4030161,20141172,63,BC,2.5
4030161,20141173,79,AB,3.5
4030161,20141174,55,C,2
4030161,20141175,65,B,3
4030161,20141176,49,D,1
4030161,20141177,51,C,2
4030161,20141178,71,B,3
4030161,20141179,60,BC,2.5
4030161,20141180,87,A,4
4030161,20141181,72,AB,3.5
4030161,20141182,83,A,4
4030161,20141183,99,A,4
4030161,20141184,84,A,4
4030161,20141185,64,BC,2.5
4030161,20141186,66,B,3
4030161,20141187,76,AB,3.5
4030161,20141188,57,C,2
4030161,20141189,46,D,1
4030161,20141190,69,B,3
4030161,20141191,94,A,4
4030161,20141192,68,B,3
4030161,20141193,70,B,3
4030161,20141194,60,BC,2.5
4030161,20141195,42,D,1
4030161,20141196,81,A,4
4030161,20141197,87,A,4
4030161,20141198,69,B,3
4030161,20141199,73,AB,3.5
4030161,20141200,79,AB,3.5
4031161,20141152,63,BC,2.5
4031161,20141153,90,A,4
4031161,20141154,92,A,4
4031161,20141155,57,C,2
4031161,20141156,82,A,4
4031161,20141157,89,A,4
4031161,20141158,56,C,2
4031161,20141159,70,B,3
4031161,20141160,69,B,3
4031161,20141161,70,B,3
4031161,20141162,68,B,3
4031161,20141163,61,BC,2.5
4031161,20141164,53,C,2
4031161,20141165,91,A,4
4031161,20141166,71,B,3
4031161,20141167,65,B,3
4031161,20141168,52,C,2
4031161,20141169,78,AB,3.5
4031161,20141170,66,B,3
4031161,20141171,81,A,4
4031161,20141172,47,D,1
4031161,20141173,60,BC,2.5
4031161,20141174,86,A,4
4031161,20141175,87,A,4
4031161,20141176,41,D,1
4031161,20141177,81,A,4
4031161,20141178,93,A,4
4031161,20141179,90,A,4
4031161,20141180,59,BC,2.5
4031161,20141181,76,AB,3.5
4031161,20141182,95,A,4
4031161,20141183,84,A,4
4031161,20141184,49,D,1
4031161,20141185,92,A,4
4031161,20141186,43,D,1
4031161,20141187,61,BC,2.5
4031161,20141188,71,B,3
4031161,20141189,55,C,2
4031161,20141190,95,A,4
4031161,20141191,69,B,3
4031161,20141192,59,BC,2.5
4031161,20141193,58,BC,2.5
4031161,20141194,84,A,4
4031161,20141195,84,A,4
4031161,20141196,70,B,3
4031161,20141197,41,D,1
4031161,20141198,97,A,4
4031161,20141199,88,A,4
4031161,20141200,81,A,4
4032161,20141152,81,A,4
4032161,20141153,91,A,4
4032161,20141154,94,A,4
4032161,20141155,59,BC,2.5
4032161,20141156,51,C,2
4032161,20141157,73,AB,3.5
4032161,20141158,73,AB,3.5
4032161,20141159,72,AB,3.5
4032161,20141160,46,D,1
4032161,20141161,76,AB,3.5
4032161,20141162,79,AB,3.5
4032161,20141163,52,C,2
4032161,20141164,92,A,4
4032161,20141165,74,AB,3.5
4032161,20141166,54,C,2
4032161,20141167,60,BC,2.5
4032161,20141168,93,A,4
4032161,20141169,71,B,3
4032161,20141170,98,A,4
4032161,20141171,95,A,4
4032161,20141172,65,B,3
4032161,20141173,68,B,3
4032161,20141174,59,BC,2.5
4032161,20141175,45,D,1
4032161,20141176,75,AB,3.5
4032161,20141177,88,A,4
4032161,20141178,86,A,4
4032161,20141179,64,BC,2.5
4032161,20141180,86,A,4
4032161,20141181,91,A,4
4032161,20141182,67,B,3
4032161,20141183,88,A,4
4032161,20141184,63,BC,2.5
4032161,20141185,57,C,2
4032161,20141186,98,A,4
4032161,20141187,81,A,4
4032161,20141188,82,A,4
4032161,20141189,83,A,4
4032161,20141190,62,BC,2.5
4032161,20141191,59,BC,2.5
4032161,20141192,69,B,3
4032161,20141193,76,AB,3.5
4032161,20141194,44,D,1
4032161,20141195,81,A,4
4032161,20141196,59,BC,2.5
4032161,20141197,78,AB,3.5
4032161,20141198,72,AB,3.5
4032161,20141199,72,AB,3.5
4032161,20141200,46,D,1
4033161,20141152,73,AB,3.5
4033161,20141153,57,C,2
4033161,20141154,98,A,4
4033161,20141155,68,B,3
4033161,20141156,49,D,1
4033161,20141157,85,A,4
4033161,20141158,78,AB,3.5
4033161,20141159,82,A,4
4033161,20141160,52,C,2
4033161,20141161,96,A,4
4033161,20141162,51,C,2
4033161,20141163,89,A,4
4033161,20141164,79,AB,3.5
4033161,20141165,67,B,3
4033161,20141166,53,C,2
4033161,20141167,84,A,4
4033161,20141168,89,A,4
4033161,20141169,75,AB,3.5
4033161,20141170,98,A,4
4033161,20141171,90,A,4
4033161,20141172,72,AB,3.5
4033161,20141173,81,A,4
4033161,20141174,81,A,4
4033161,20141175,86,A,4
4033161,20141176,47,D,1
4033161,20141177,45,D,1
4033161,20141178,87,A,4
4033161,20141179,96,A,4
4033161,20141180,87,A,4
4033161,20141181,44,D,1
4033161,20141182,74,AB,3.5
4033161,20141183,42,D,1
4033161,20141184,94,A,4
4033161,20141185,63,BC,2.5
4033161,20141186,67,B,3
4033161,20141187,83,A,4
4033161,20141188,56,C,2
4033161,20141189,76,AB,3.5
4033161,20141190,79,AB,3.5
4033161,20141191,86,A,4
4033161,20141192,80,A,4
4033161,20141193,42,D,1
4033161,20141194,46,D,1
4033161,20141195,50,C,2
4033161,20141196,55,C,2
4033161,20141197,80,A,4
4033161,20141198,83,A,4
4033161,20141199,57,C,2
4033161,20141200,92,A,4
4034161,20141152,74,AB,3.5
4034161,20141153,57,C,2
4034161,20141154,46,D,1
4034161,20141155,96,A,4
4034161,20141156,95,A,4
4034161,20141157,94,A,4
4034161,20141158,64,BC,2.5
4034161,20141159,94,A,4
4034161,20141160,58,BC,2.5
4034161,20141161,85,A,4
4034161,20141162,68,B,3
4034161,20141163,53,C,2
4034161,20141164,92,A,4
4034161,20141165,58,BC,2.5
4034161,20141166,69,B,3
4034161,20141167,100,A,4
4034161,20141168,77,AB,3.5
4034161,20141169,67,B,3
4034161,20141170,94,A,4
4034161,20141171,47,D,1
4034161,20141172,43,D,1
4034161,20141173,47,D,1
4034161,20141174,100,A,4
4034161,20141175,89,A,4
4034161,20141176,51,C,2
4034161,20141177,49,D,1
4034161,20141178,74,AB,3.5
4034161,20141179,57,C,2
4034161,20141180,46,D,1
4034161,20141181,98,A,4
4034161,20141182,77,AB,3.5
4034161,20141183,72,AB,3.5
4034161,20141184,43,D,1
4034161,20141185,71,B,3
4034161,20141186,87,A,4
4034161,20141187,55,C,2
4034161,20141188,53,C,2
4034161,20141189,51,C,2
4034161,20141190,95,A,4
4034161,20141191,41,D,1
4034161,20141192,55,C,2
4034161,20141193,92,A,4
4034161,20141194,70,B,3
4034161,20141195,72,AB,3.5
4034161,20141196,41,D,1
4034161,20141197,63,BC,2.5
4034161,20141198,76,AB,3.5
4034161,20141199,73,AB,3.5
4034161,20141200,42,D,1
4035161,20141152,93,A,4
4035161,20141153,54,C,2
4035161,20141154,52,C,2
4035161,20141155,85,A,4
4035161,20141156,83,A,4
4035161,20141157,98,A,4
4035161,20141158,73,AB,3.5
4035161,20141159,85,A,4
4035161,20141160,93,A,4
4035161,20141161,68,B,3
4035161,20141162,76,AB,3.5
4035161,20141163,48,D,1
4035161,20141164,59,BC,2.5
4035161,20141165,92,A,4
4035161,20141166,75,AB,3.5
4035161,20141167,61,BC,2.5
4035161,20141168,96,A,4
4035161,20141169,56,C,2
4035161,20141170,61,BC,2.5
4035161,20141171,60,BC,2.5
4035161,20141172,44,D,1
4035161,20141173,63,BC,2.5
4035161,20141174,65,B,3
4035161,20141175,95,A,4
4035161,20141176,87,A,4
4035161,20141177,62,BC,2.5
4035161,20141178,64,BC,2.5
4035161,20141179,99,A,4
4035161,20141180,98,A,4
4035161,20141181,86,A,4
4035161,20141182,52,C,2
4035161,20141183,73,AB,3.5
4035161,20141184,46,D,1
4035161,20141185,78,AB,3.5
4035161,20141186,93,A,4
4035161,20141187,69,B,3
4035161,20141188,83,A,4
4035161,20141189,70,B,3
4035161,20141190,81,A,4
4035161,20141191,70,B,3
4035161,20141192,82,A,4
4035161,20141193,44,D,1
4035161,20141194,91,A,4
4035161,20141195,67,B,3
4035161,20141196,58,BC,2.5
4035161,20141197,55,C,2
4035161,20141198,52,C,2
4035161,20141199,74,AB,3.5
4035161,20141200,79,AB,3.5
4036162,20141152,65,B,3
4036162,20141153,86,A,4
4036162,20141154,55,C,2
4036162,20141155,100,A,4
4036162,20141156,45,D,1
4036162,20141157,68,B,3
4036162,20141158,95,A,4
4036162,20141159,71,B,3
4036162,20141160,64,BC,2.5
4036162,20141161,62,BC,2.5
4036162,20141162,94,A,4
4036162,20141163,99,A,4
4036162,20141164,83,A,4
4036162,20141165,96,A,4
4036162,20141166,81,A,4
4036162,20141167,57,C,2
4036162,20141168,58,BC,2.5
4036162,20141169,85,A,4
4036162,20141170,60,BC,2.5
4036162,20141171,86,A,4
4036162,20141172,96,A,4
4036162,20141173,46,D,1
4036162,20141174,51,C,2
4036162,20141175,48,D,1
4036162,20141176,75,AB,3.5
4036162,20141177,56,C,2
4036162,20141178,47,D,1
4036162,20141179,54,C,2
4036162,20141180,76,AB,3.5
4036162,20141181,50,C,2
4036162,20141182,72,AB,3.5
4036162,20141183,89,A,4
4036162,20141184,98,A,4
4036162,20141185,75,AB,3.5
4036162,20141186,57,C,2
4036162,20141187,80,A,4
4036162,20141188,80,A,4
4036162,20141189,52,C,2
4036162,20141190,87,A,4
4036162,20141191,92,A,4
4036162,20141192,73,AB,3.5
4036162,20141193,100,A,4
4036162,20141194,69,B,3
4036162,20141195,65,B,3
4036162,20141196,76,AB,3.5
4036162,20141197,55,C,2
4036162,20141198,51,C,2
4036162,20141199,71,B,3
4036162,20141200,78,AB,3.5
4037162,20141152,60,BC,2.5
4037162,20141153,94,A,4
4037162,20141154,48,D,1
4037162,20141155,70,B,3
4037162,20141156,78,AB,3.5
4037162,20141157,64,BC,2.5
4037162,20141158,65,B,3
4037162,20141159,95,A,4
4037162,20141160,74,AB,3.5
4037162,20141161,60,BC,2.5
4037162,20141162,96,A,4
4037162,20141163,78,AB,3.5
4037162,20141164,95,A,4
4037162,20141165,84,A,4
4037162,20141166,89,A,4
4037162,20141167,88,A,4
4037162,20141168,70,B,3
4037162,20141169,49,D,1
4037162,20141170,71,B,3
4037162,20141171,92,A,4
4037162,20141172,95,A,4
4037162,20141173,63,BC,2.5
4037162,20141174,53,C,2
4037162,20141175,76,AB,3.5
4037162,20141176,59,BC,2.5
4037162,20141177,74,AB,3.5
4037162,20141178,68,B,3
4037162,20141179,76,AB,3.5
4037162,20141180,60,BC,2.5
4037162,20141181,47,D,1
4037162,20141182,56,C,2
4037162,20141183,67,B,3
4037162,20141184,66,B,3
4037162,20141185,95,A,4
4037162,20141186,43,D,1
4037162,20141187,58,BC,2.5
4037162,20141188,87,A,4
4037162,20141189,89,A,4
4037162,20141190,64,BC,2.5
4037162,20141191,87,A,4
4037162,20141192,41,D,1
4037162,20141193,90,A,4
4037162,20141194,91,A,4
4037162,20141195,94,A,4
4037162,20141196,66,B,3
4037162,20141197,90,A,4
4037162,20141198,96,A,4
4037162,20141199,46,D,1
4037162,20141200,72,AB,3.5
4038162,20141152,84,A,4
4038162,20141153,54,C,2
4038162,20141154,54,C,2
4038162,20141155,91,A,4
4038162,20141156,50,C,2
4038162,20141157,63,BC,2.5
4038162,20141158,53,C,2
4038162,20141159,100,A,4
4038162,20141160,87,A,4
4038162,20141161,65,B,3
4038162,20141162,75,AB,3.5
4038162,20141163,91,A,4
4038162,20141164,93,A,4
4038162,20141165,91,A,4
4038162,20141166,41,D,1
4038162,20141167,71,B,3
4038162,20141168,70,B,3
4038162,20141169,68,B,3
4038162,20141170,60,BC,2.5
4038162,20141171,44,D,1
4038162,20141172,49,D,1
4038162,20141173,83,A,4
4038162,20141174,80,A,4
4038162,20141175,73,AB,3.5
4038162,20141176,61,BC,2.5
4038162,20141177,96,A,4
4038162,20141178,82,A,4
4038162,20141179,43,D,1
4038162,20141180,98,A,4
4038162,20141181,81,A,4
4038162,20141182,52,C,2
4038162,20141183,70,B,3
4038162,20141184,58,BC,2.5
4038162,20141185,81,A,4
4038162,20141186,97,A,4
4038162,20141187,71,B,3
4038162,20141188,82,A,4
4038162,20141189,93,A,4
4038162,20141190,97,A,4
4038162,20141191,45,D,1
4038162,20141192,45,D,1
4038162,20141193,68,B,3
4038162,20141194,61,BC,2.5
4038162,20141195,52,C,2
4038162,20141196,45,D,1
4038162,20141197,77,AB,3.5
4038162,20141198,66,B,3
4038162,20141199,75,AB,3.5
4038162,20141200,97,A,4
4039162,20141152,42,D,1
4039162,20141153,54,C,2
4039162,20141154,100,A,4
4039162,20141155,85,A,4
4039162,20141156,94,A,4
4039162,20141157,48,D,1
4039162,20141158,70,B,3
4039162,20141159,56,C,2
4039162,20141160,86,A,4
4039162,20141161,53,C,2
4039162,20141162,98,A,4
4039162,20141163,59,BC,2.5
4039162,20141164,69,B,3
4039162,20141165,51,C,2
4039162,20141166,90,A,4
4039162,20141167,55,C,2
4039162,20141168,79,AB,3.5
4039162,20141169,49,D,1
4039162,20141170,50,C,2
4039162,20141171,97,A,4
4039162,20141172,64,BC,2.5
4039162,20141173,95,A,4
4039162,20141174,52,C,2
4039162,20141175,43,D,1
4039162,20141176,84,A,4
4039162,20141177,63,BC,2.5
4039162,20141178,47,D,1
4039162,20141179,86,A,4
4039162,20141180,65,B,3
4039162,20141181,76,AB,3.5
4039162,20141182,66,B,3
4039162,20141183,50,C,2
4039162,20141184,74,AB,3.5
4039162,20141185,62,BC,2.5
4039162,20141186,85,A,4
4039162,20141187,50,C,2
4039162,20141188,95,A,4
4039162,20141189,42,D,1
4039162,20141190,84,A,4
4039162,20141191,48,D,1
4039162,20141192,58,BC,2.5
4039162,20141193,68,B,3
4039162,20141194,75,AB,3.5
4039162,20141195,83,A,4
4039162,20141196,92,A,4
4039162,20141197,98,A,4
4039162,20141198,50,C,2
4039162,20141199,87,A,4
4039162,20141200,85,A,4
4040162,20141152,86,A,4
4040162,20141153,82,A,4
4040162,20141154,48,D,1
4040162,20141155,99,A,4
4040162,20141156,55,C,2
4040162,20141157,83,A,4
4040162,20141158,59,BC,2.5
4040162,20141159,90,A,4
4040162,20141160,52,C,2
4040162,20141161,44,D,1
4040162,20141162,53,C,2
4040162,20141163,68,B,3
4040162,20141164,70,B,3
4040162,20141165,92,A,4
4040162,20141166,46,D,1
4040162,20141167,99,A,4
4040162,20141168,55,C,2
4040162,20141169,78,AB,3.5
4040162,20141170,70,B,3
4040162,20141171,71,B,3
4040162,20141172,79,AB,3.5
4040162,20141173,43,D,1
4040162,20141174,85,A,4
4040162,20141175,72,AB,3.5
4040162,20141176,98,A,4
4040162,20141177,66,B,3
4040162,20141178,48,D,1
4040162,20141179,69,B,3
4040162,20141180,53,C,2
4040162,20141181,49,D,1
4040162,20141182,89,A,4
4040162,20141183,58,BC,2.5
4040162,20141184,73,AB,3.5
4040162,20141185,50,C,2
4040162,20141186,79,AB,3.5
4040162,20141187,59,BC,2.5
4040162,20141188,90,A,4
4040162,20141189,68,B,3
4040162,20141190,99,A,4
4040162,20141191,57,C,2
4040162,20141192,93,A,4
4040162,20141193,99,A,4
4040162,20141194,42,D,1
4040162,20141195,77,AB,3.5
4040162,20141196,76,AB,3.5
4040162,20141197,41,D,1
4040162,20141198,45,D,1
4040162,20141199,63,BC,2.5
4040162,20141200,90,A,4
4041162,20141152,91,A,4
4041162,20141153,81,A,4
4041162,20141154,80,A,4
4041162,20141155,81,A,4
4041162,20141156,71,B,3
4041162,20141157,59,BC,2.5
4041162,20141158,55,C,2
4041162,20141159,83,A,4
4041162,20141160,91,A,4
4041162,20141161,79,AB,3.5
4041162,20141162,93,A,4
4041162,20141163,61,BC,2.5
4041162,20141164,82,A,4
4041162,20141165,98,A,4
4041162,20141166,95,A,4
4041162,20141167,42,D,1
4041162,20141168,78,AB,3.5
4041162,20141169,70,B,3
4041162,20141170,60,BC,2.5
4041162,20141171,71,B,3
4041162,20141172,94,A,4
4041162,20141173,53,C,2
4041162,20141174,58,BC,2.5
4041162,20141175,72,AB,3.5
4041162,20141176,56,C,2
4041162,20141177,57,C,2
4041162,20141178,61,BC,2.5
4041162,20141179,55,C,2
4041162,20141180,85,A,4
4041162,20141181,83,A,4
4041162,20141182,62,BC,2.5
4041162,20141183,54,C,2
4041162,20141184,44,D,1
4041162,20141185,57,C,2
4041162,20141186,58,BC,2.5
4041162,20141187,78,AB,3.5
4041162,20141188,77,AB,3.5
4041162,20141189,57,C,2
4041162,20141190,76,AB,3.5
4041162,20141191,83,A,4
4041162,20141192,67,B,3
4041162,20141193,95,A,4
4041162,20141194,99,A,4
4041162,20141195,85,A,4
4041162,20141196,67,B,3
4041162,20141197,46,D,1
4041162,20141198,87,A,4
4041162,20141199,63,BC,2.5
4041162,20141200,70,B,3
4042162,20141152,92,A,4
4042162,20141153,45,D,1
4042162,20141154,78,AB,3.5
4042162,20141155,85,A,4
4042162,20141156,87,A,4
4042162,20141157,73,AB,3.5
4042162,20141158,84,A,4
4042162,20141159,52,C,2
4042162,20141160,46,D,1
4042162,20141161,79,AB,3.5
4042162,20141162,86,A,4
4042162,20141163,49,D,1
4042162,20141164,47,D,1
4042162,20141165,78,AB,3.5
4042162,20141166,55,C,2
4042162,20141167,65,B,3
4042162,20141168,56,C,2
4042162,20141169,61,BC,2.5
4042162,20141170,46,D,1
4042162,20141171,83,A,4
4042162,20141172,73,AB,3.5
4042162,20141173,78,AB,3.5
4042162,20141174,67,B,3
4042162,20141175,100,A,4
4042162,20141176,98,A,4
4042162,20141177,59,BC,2.5
4042162,20141178,73,AB,3.5
4042162,20141179,63,BC,2.5
4042162,20141180,61,BC,2.5
4042162,20141181,51,C,2
4042162,20141182,42,D,1
4042162,20141183,78,AB,3.5
4042162,20141184,42,D,1
4042162,20141185,79,AB,3.5
4042162,20141186,71,B,3
4042162,20141187,81,A,4
4042162,20141188,77,AB,3.5
4042162,20141189,85,A,4
4042162,20141190,58,BC,2.5
4042162,20141191,61,BC,2.5
4042162,20141192,96,A,4
4042162,20141193,56,C,2
4042162,20141194,54,C,2
4042162,20141195,79,AB,3.5
4042162,20141196,74,AB,3.5
4042162,20141197,84,A,4
4042162,20141198,53,C,2
4042162,20141199,86,A,4
4042162,20141200,83,A,4
4015151,20151151,100,A,4
4015151,20151152,47,D,1
4015151,20151153,79,AB,3.5
4015151,20151154,45,D,1
4015151,20151155,70,B,3
4015151,20151156,86,A,4
4015151,20151157,87,A,4
4015151,20151158,90,A,4
4015151,20151159,99,A,4
4015151,20151160,77,AB,3.5
4015151,20151161,50,C,2
4015151,20151162,99,A,4
4015151,20151163,42,D,1
4015151,20151164,86,A,4
4015151,20151165,94,A,4
4015151,20151166,100,A,4
4015151,20151167,45,D,1
4015151,20151168,63,BC,2.5
4015151,20151169,86,A,4
4015151,20151170,97,A,4
4015151,20151171,66,B,3
4015151,20151172,72,AB,3.5
4015151,20151173,88,A,4
4015151,20151174,41,D,1
4015151,20151175,44,D,1
4015151,20151176,57,C,2
4015151,20151177,49,D,1
4015151,20151178,76,AB,3.5
4015151,20151179,62,BC,2.5
4015151,20151180,73,AB,3.5
4015151,20151181,67,B,3
4015151,20151182,94,A,4
4015151,20151183,67,B,3
4015151,20151184,95,A,4
4015151,20151185,83,A,4
4015151,20151186,66,B,3
4015151,20151187,71,B,3
4015151,20151188,76,AB,3.5
4015151,20151189,45,D,1
4015151,20151190,61,BC,2.5
4015151,20151191,93,A,4
4015151,20151192,90,A,4
4015151,20151193,56,C,2
4015151,20151194,96,A,4
4015151,20151195,85,A,4
4015151,20151196,75,AB,3.5
4015151,20151197,46,D,1
4015151,20151198,90,A,4
4015151,20151199,76,AB,3.5
4015151,20151200,49,D,1
4016151,20151151,76,AB,3.5
4016151,20151152,70,B,3
4016151,20151153,78,AB,3.5
4016151,20151154,85,A,4
4016151,20151155,70,B,3
4016151,20151156,43,D,1
4016151,20151157,42,D,1
4016151,20151158,85,A,4
4016151,20151159,49,D,1
4016151,20151160,41,D,1
4016151,20151161,56,C,2
4016151,20151162,82,A,4
4016151,20151163,65,B,3
4016151,20151164,89,A,4
4016151,20151165,87,A,4
4016151,20151166,58,BC,2.5
4016151,20151167,89,A,4
4016151,20151168,64,BC,2.5
4016151,20151169,90,A,4
4016151,20151170,74,AB,3.5
4016151,20151171,52,C,2
4016151,20151172,97,A,4
4016151,20151173,89,A,4
4016151,20151174,79,AB,3.5
4016151,20151175,57,C,2
4016151,20151176,47,D,1
4016151,20151177,72,AB,3.5
4016151,20151178,94,A,4
